master_id,lineage_id,name,first_public_year,time_scope,resource_type,trainability,is_independent_dataset,is_direct_robot_trainable,origin,embodiment,full_body_tier,hours,episodes,tasks,modalities,storage_format,access_bucket,access_status,download_verified,license,parent_aggregate,versions,primary_url,evidence_urls,evidence_level,source_scope,dedup_note,last_verified,citation_count,influence_tier,impact_score,verification_state,verification_note,official_source_count,project_url,semantic_scholar_url
R0232,mimicgen,MimicGen,2023,2022—2026主窗口,数据生成器,生成管线/可生成训练数据,false,false,仿真,未统一披露,非full-body,,,从少量示范生成长时程操作数据,,,可直接下载,代码与生成数据开放,是,未核验,,MimicGen (2023),https://arxiv.org/abs/2310.17596,https://arxiv.org/abs/2310.17596；https://mimicgen.github.io,A,arXiv/官方项目,,2026-09-02,424,高影响,605.2,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://mimicgen.github.io,https://www.semanticscholar.org/paper/54f107c7cdffc43490ba18e3e4313a8b4dff4950
R0234,dexmimicgen,DexMimicGen,2024,2022—2026主窗口,数据生成器,生成管线/可生成训练数据,false,false,仿真生成,双灵巧手,非full-body,,20000,双手操作与长时程技能,状态;动作;物体位姿;可渲染视觉,robomimic/MimicGen生态,可直接下载,代码与生成数据开放,是,NVIDIA/项目条款,,DexMimicGen (2024),https://dexmimicgen.github.io/,https://dexmimicgen.github.io/；https://arxiv.org/abs/2410.24185,A,原64项深读台账,,2026-09-02,180,较高影响,599.1,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://dexmimicgen.github.io/,https://www.semanticscholar.org/paper/0713b44a6232651671fd2fe572f892c25808332b
R0058,rh20t,RH20T,2023,2022—2026主窗口,独立数据集,可直接用于机器人策略训练,true,true,真实机器人+配对人体示范,多种单臂夹爪,非full-body,,110000,147类任务来源（48 RLBench+29 MetaWorld+70自定义）,多视角RGB-D;红外;关节;力矩;力/力矩;音频;部分触觉;动作,MP4+NPY+JSON目录,仅代码/论文,论文与官方项目/代码入口已核验；未确认独立数据包,待核验,CC BY-SA 4.0与CC BY-NC混合,,RH20T (2023/2024),https://rh20t.github.io/,https://rh20t.github.io/；https://github.com/rh20t/rh20t_api,A,原64项深读台账,,2026-09-02,0,高影响,592.9,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://rh20t.github.io/,
R0231,holodeck,Holodeck,2023,2022—2026主窗口,数据生成器,可直接用于机器人策略训练,false,true,生成式仿真,未统一披露,非full-body,,,语言引导3D具身环境生成,,,可直接下载,代码/资产按项目开放,是,未核验,,Holodeck (2023),https://arxiv.org/abs/2312.09067,https://arxiv.org/abs/2312.09067,B,OpenAlex精确题名检索,,2026-09-02,324,高影响,578.4,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/1dbc2cdcae3e17c3d721d12a5a2d98ced727681a
R0142,habitat-3-0,Habitat 3.0,2023,2022—2026主窗口,Benchmark/任务库,可直接用于机器人策略训练,false,true,仿真,未统一披露,非full-body,,,人机共处的家庭具身任务,,,可直接下载,代码和任务开放,是,未核验,,Habitat 3.0 (2023),https://arxiv.org/abs/2310.13724,https://arxiv.org/abs/2310.13724,B,arXiv精确检索,,2026-09-02,323,高影响,578.1,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/ad4beeecbdfc7dd238eb55e2b19113f62096d95b
R0199,dexcap-dexil,DexCap/DexIL,2024,2022—2026主窗口,采集系统,系统本身不等于数据集,false,false,真实人体+机器人,人体手到机器人灵巧手,非full-body,,,6项野外灵巧操作,点云;手腕/手指姿态;环境3D;人工纠正,项目格式,可直接下载,代码/数据按项目开放,是,项目条款,,DexCap/DexIL (2024),https://dex-cap.github.io/,https://dex-cap.github.io/；https://arxiv.org/abs/2403.07788；https://dex-cap.github.io,A,原64项深读台账,,2026-09-02,315,高影响,575.6,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,3,https://dex-cap.github.io/,https://www.semanticscholar.org/paper/84a351dcc0323aed7fac5755303eb5614fac5f46
R0194,anyteleop,AnyTeleop,2023,2022—2026主窗口,采集系统,系统本身不等于数据集,false,false,真实机器人,跨机械臂与灵巧手,非full-body,,,抓取与灵巧操作,人体手臂/手姿;机器人状态;动作,代码定义；不规定统一容器,仅代码/论文,代码/论文公开,无数据包,项目条款,,AnyTeleop (2023),https://yzqin.github.io/anyteleop/,https://yzqin.github.io/anyteleop/；https://arxiv.org/abs/2307.04577,A,原64项深读台账,,2026-09-02,312,高影响,574.6,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://yzqin.github.io/anyteleop/,https://www.semanticscholar.org/paper/80c2407512e2f4c76dc92cb0ebfe1e9b96375a21
R0144,libero,LIBERO,2023,2022—2026主窗口,Benchmark/任务库,附带演示,false,false,仿真,单臂夹爪,非full-body,,6500,终身学习与长时程操作,RGB;状态;动作;语言,HDF5；社区RLDS/LeRobot版本,可直接下载,任务与演示可下载,是,MIT/资产条款,,LIBERO (2023),https://libero-project.github.io/,https://libero-project.github.io/；https://github.com/Lifelong-Robot-Learning/LIBERO,A,原64项深读台账,,2026-09-02,0,高影响,570.2,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://libero-project.github.io/,
R0010,dexgraspnet,DexGraspNet,2022,2022—2026主窗口,独立数据集,抓取监督/策略上游,true,false,仿真,未统一披露,非full-body,,,大规模机器人灵巧抓取,,,可直接下载,数据与代码开放,是,未核验,,DexGraspNet (2022),https://arxiv.org/abs/2210.02697,https://arxiv.org/abs/2210.02697；https://pku-epic.github.io/DexGraspNet/,A,arXiv精确题名检索,未找到可独立核验的2.0正式发布，主表保留可验证的原始DexGraspNet,2026-09-02,277,高影响,562.8,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://pku-epic.github.io/DexGraspNet/,https://www.semanticscholar.org/paper/bdf99df7839c02abf7253e33e67caafa21eda5fd
R0233,robogen,RoboGen,2023,2022—2026主窗口,数据生成器,可直接用于机器人策略训练,false,true,生成式仿真,未统一披露,非full-body,,,自动生成机器人任务、环境与策略,,,可直接下载,代码开放,是,未核验,,RoboGen (2023),https://arxiv.org/abs/2311.01455,https://arxiv.org/abs/2311.01455,B,arXiv精确题名检索,,2026-09-02,274,高影响,561.7,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/c62711f6b5d8620ba36bc2c378ec6ab53f6e197c
R0139,bi-dexhands,Bi-DexHands,2022,2022—2026主窗口,Benchmark/任务库,任务与评测为主,false,false,仿真,双灵巧手,非full-body,,,双手协作、交接、工具与物体操作,状态;动作;物体位姿,Isaac Gym张量/离线buffer,部分开放/分散获取,代码与部分离线数据可用,部分,MIT,,Bi-DexHands (2022),https://github.com/PKU-MARL/DexterousHands,https://github.com/PKU-MARL/DexterousHands；https://arxiv.org/abs/2206.08686,A,原64项深读台账,,2026-09-02,205,高影响,532.8,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://github.com/PKU-MARL/DexterousHands,https://www.semanticscholar.org/paper/efa4fa4120e3efe5d7384a7b3428f886de9b6a29
R0193,aloha,ALOHA demonstrations,2023,2022—2026主窗口,采集系统,系统本身不等于数据集,false,false,真实机器人,固定双臂,非full-body,,50,精细双臂、插入、开杯、穿线,4路RGB;关节状态;关节动作,HDF5（公开实现）,可直接下载,代码与示例数据开放,是,项目条款,Open X-Embodiment,ALOHA (2023)；ALOHA demonstrations (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0；https://tonyzhaozh.github.io/aloha/；https://github.com/tonyzhaozh/aloha,A,原64项深读台账,,2026-09-02,0,高影响,531.5,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,3,https://tonyzhaozh.github.io/aloha/,
R0013,gapartnet,GAPartNet,2022,2022—2026主窗口,独立数据集,资产/任务生成上游,true,false,3D关节物体资产,未统一披露,非full-body,,,可泛化可操作部件感知与操作,,,可直接下载,项目数据与代码开放,是,未核验,,GAPartNet (2022),https://arxiv.org/abs/2211.05272,https://arxiv.org/abs/2211.05272,B,arXiv精确题名检索,,2026-09-02,200,高影响,530.3,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/cc1a07e3fdec3ca47d498f8bf32eed54e23a0c2c
R0157,vlabench,VLABench,2024,2022—2026主窗口,Benchmark/任务库,可直接用于机器人策略训练,false,true,仿真,未统一披露,非full-body,,,长时程语言条件机器人操作,,,可直接下载,代码与benchmark开放,是,未核验,,VLABench (2024),https://arxiv.org/abs/2412.18194,https://arxiv.org/abs/2412.18194,B,arXiv精确题名检索,,2026-09-02,179,较高影响,519.3,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/93657d550dd636b5bc284d9803b20646aafc37bf
R0230,gensim,GenSim,2023,2022—2026主窗口,数据生成器,可直接用于机器人策略训练,false,true,生成式仿真,未统一披露,非full-body,,,LLM生成机器人仿真任务,,,可直接下载,代码开放,是,未核验,,GenSim (2023),https://arxiv.org/abs/2310.01361,https://arxiv.org/abs/2310.01361；https://liruiw.github.io/gensim,A,OpenAlex精确题名检索,,2026-09-02,160,较高影响,508.1,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://liruiw.github.io/gensim,https://www.semanticscholar.org/paper/97f173e67ef937f3318f1ef41ae9fdd6a521de97
R0143,homerobot,HomeRobot,2023,2022—2026主窗口,Benchmark/任务库,任务与评测为主,false,false,仿真+真实,未统一披露,非full-body,,,开放词汇移动操作,,,可直接下载,代码与benchmark开放,是,未核验,,HomeRobot (2023),https://arxiv.org/abs/2306.11565,https://arxiv.org/abs/2306.11565；https://ovmm.github.io/,A,arXiv精确检索,,2026-09-02,156,较高影响,505.6,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://ovmm.github.io/,https://www.semanticscholar.org/paper/3b0c02955e88f5862e61b560c7f70ba8cf235b1d
R0237,physcene,PhyScene,2024,2022—2026主窗口,数据生成器,可直接用于机器人策略训练,false,true,生成式仿真,未统一披露,非full-body,,,物理可交互3D场景生成,,,部分开放/分散获取,论文与官方项目/代码入口已核验；数据包范围需按项目说明,待核验,未核验,,PhyScene (2024),https://arxiv.org/abs/2404.09465,https://arxiv.org/abs/2404.09465；http://physcene.github.io,A,arXiv精确题名检索,,2026-09-02,149,较高影响,501.1,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,http://physcene.github.io,https://www.semanticscholar.org/paper/d5b1d3a12eeecc54b4ffefbe197502a154213db5
R0001,akb-48,AKB-48,2022,2022—2026主窗口,独立数据集,资产/任务生成上游,true,false,真实关节物体知识库,未统一披露,非full-body,,,48类关节物体资产与标注,,,可直接下载,项目数据开放,是,未核验,,AKB-48 (2022),https://arxiv.org/abs/2202.08432,https://arxiv.org/abs/2202.08432；https://liuliu66.github.io/articulationobjects/,A,OpenAlex精确题名检索,,2026-09-02,136,较高影响,492,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://liuliu66.github.io/articulationobjects/,https://www.semanticscholar.org/paper/2472119fb37004ae338ee3252e3171014d1c5e31
R0198,aloha-2,ALOHA 2,2024,2022—2026主窗口,采集系统,系统本身不等于数据集,false,false,未统一披露,未统一披露,非full-body,,,增强型双臂遥操作硬件,,,可直接下载,硬件与代码开放；不作为独立大规模数据集计数,是,未核验,,ALOHA 2 (2024),https://arxiv.org/abs/2405.02292,https://arxiv.org/abs/2405.02292,B,arXiv精确题名检索,,2026-09-02,117,较高影响,477.1,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/1360f744534ddfa9604fdc83f4f67c0442c532c0
R0236,manipulate-anything,Manipulate-Anything,2024,2022—2026主窗口,数据生成器,生成管线/可生成训练数据,false,false,VLM驱动真实+仿真自动生成,机械臂,非full-body,,,7项真实任务与14项仿真任务,,,仅代码/论文,论文与项目页公开；统一轨迹数据包待核验,无数据包,未核验,,Manipulate-Anything (2024),https://arxiv.org/abs/2406.18915,https://arxiv.org/abs/2406.18915；https://robot-ma.github.io/,A,arXiv第二轮反向查漏,,2026-09-02,113,较高影响,473.6,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://robot-ma.github.io/,https://www.semanticscholar.org/paper/60ba3b7dc5c7e9e74997854c4f7f4b4a3a6663a9
R0141,dexart,DexArt,2023,2022—2026主窗口,Benchmark/任务库,附带演示,false,false,仿真,未统一披露,非full-body,,,关节物体灵巧操作,,,可直接下载,代码、任务和数据开放,是,未核验,,DexArt (2023),https://arxiv.org/abs/2305.05706,https://arxiv.org/abs/2305.05706,B,arXiv精确题名检索,,2026-09-02,99,较高影响,460.5,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/9bdcf270bce9f680bad5385bc7920536d4fa0c53
R0140,arnold,ARNOLD,2023,2022—2026主窗口,Benchmark/任务库,可直接用于机器人策略训练,false,true,仿真,未统一披露,非full-body,,,语言条件连续控制,,,可直接下载,代码、任务与数据开放,是,未核验,,ARNOLD (2023),https://arxiv.org/abs/2304.04321,https://arxiv.org/abs/2304.04321；https://arnold-benchmark.github.io,A,arXiv精确检索,,2026-09-02,88,较高影响,448.9,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://arnold-benchmark.github.io,https://www.semanticscholar.org/paper/7a2ec15a7a3e3f54be083aa559ec6f6453e3c9ac
R0149,grutopia,GRUtopia,2024,2022—2026主窗口,Benchmark/任务库,可直接用于机器人策略训练,false,true,仿真,未统一披露,非full-body,,,大规模3D场景中的具身智能,,,可直接下载,代码和benchmark开放,是,未核验,,GRUtopia (2024),https://arxiv.org/abs/2407.10943,https://arxiv.org/abs/2407.10943；https://github.com/OpenRobotLab/GRUtopia,A,arXiv精确检索,,2026-09-02,73,较高影响,430.4,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://github.com/OpenRobotLab/GRUtopia,https://www.semanticscholar.org/paper/b75f344d962b3b25b64c0c96a86244c4c3c6e490
R0044,grasp-anything,Grasp-Anything,2023,2022—2026主窗口,独立数据集,资产/抓取监督上游,true,false,基础模型生成标注,未统一披露,非full-body,,,大规模抓取数据,,,可直接下载,数据与代码开放,是,未核验,,Grasp-Anything (2023),https://arxiv.org/abs/2309.09818,https://arxiv.org/abs/2309.09818；https://grasp-anything-2023.github.io,A,arXiv精确题名检索,,2026-09-02,72,较高影响,429,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://grasp-anything-2023.github.io,https://www.semanticscholar.org/paper/570b125788bb43384def312127a0af1b4b13f443
R0087,rh20t-p,RH20T-P,2024,2022—2026主窗口,独立数据集,可直接用于机器人策略训练,true,true,未统一披露,未统一披露,非full-body,,100000,primitive-level可组合机器人操作,,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,RH20T-P (2024),https://arxiv.org/abs/2403.19622,https://arxiv.org/abs/2403.19622,B,arXiv精确题名检索,,2026-09-02,20,成长中,396.6,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/d3a1b01192f8e96097ca2fbb717d343191d62528
R0024,armbench,ARMBench,2023,2022—2026主窗口,独立数据集,机器人感知/操作上游,true,false,真实机器人拣选场景,工业机械臂/对象中心,非full-body,,,对象中心感知、抓取与操作评测,,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,ARMBench (2023),https://arxiv.org/abs/2303.16382,https://arxiv.org/abs/2303.16382,B,arXiv第四轮查漏,,2026-09-02,45,较高影响,382.9,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/5d332ecf011cfd2338f625909591cb46ec6170d1
R0094,fastumi-100k,FastUMI-100K,2025,2022—2026主窗口,独立数据集,可直接用于机器人策略训练,true,true,未统一披露,未统一披露,非full-body,,100000,大规模UMI式操作,,,仅代码/论文,论文与官方项目/代码入口已核验；未确认独立数据包,待核验,未核验,,FastUMI-100K (2025),https://arxiv.org/abs/2510.08022,https://arxiv.org/abs/2510.08022；https://github.com/MrKeee/FastUMI-100K,A,arXiv精确题名检索,,2026-09-02,15,成长中,369.4,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://github.com/MrKeee/FastUMI-100K,https://www.semanticscholar.org/paper/41df60169749e9a9d4b1b8523200db80783d650b
R0196,pato,PATO,2023,2022—2026主窗口,采集系统,系统本身不等于数据集,false,false,真实机器人,机械臂,非full-body,,,多任务操作,视觉;状态;动作;策略建议,论文内部格式,仅代码/论文,论文公开；数据未形成通用公开集,无数据包,论文条款,,PATO (2023),https://arxiv.org/abs/2212.04708,https://arxiv.org/abs/2212.04708；https://doi.org/10.15607/RSS.2023.XIX.013,A,原64项深读台账,,2026-09-02,30,成长中,343.4,来源与开放状态已核验,论文/数据卡与既有官方来源交叉核验,2,,https://www.semanticscholar.org/paper/3b873d954a0f0f8d50cdeb500c105e993cf2a424
R0078,brmdata,BRMData,2024,2022—2026主窗口,独立数据集,可直接用于机器人策略训练,true,true,未统一披露,双臂移动操作,非full-body,,,家庭双臂移动操作,,,部分开放/分散获取,论文与官方项目/代码入口已核验；数据包范围需按项目说明,待核验,未核验,,BRMData (2024),https://arxiv.org/abs/2405.18860,https://arxiv.org/abs/2405.18860；https://embodiedrobot.github.io/,A,OpenAlex精确题名检索,,2026-09-02,24,成长中,321.9,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://embodiedrobot.github.io/,https://www.semanticscholar.org/paper/d830e5e8d3d967a8e20077d233aaf4cf126199a9
R0235,infiniteworld,InfiniteWorld,2024,2022—2026主窗口,数据生成器,可直接用于机器人策略训练,false,true,仿真,未统一披露,非full-body,,,可扩展视觉语言机器人交互,,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,InfiniteWorld (2024),https://arxiv.org/abs/2412.05789,https://arxiv.org/abs/2412.05789,B,OpenAlex精确题名检索,,2026-09-02,23,成长中,317.8,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/ac1f24e3a9e778f31f9cddac8d3cd2a7d4d8628d
R0059,roboset,RoboSet,2023,2022—2026主窗口,独立数据集,可直接用于机器人策略训练,true,true,真实机器人,单臂夹爪,非full-body,,98000,多任务桌面操作,多视角RGB;状态;动作;语言/任务,项目格式,仅代码/论文,论文与官方项目/代码入口已核验；未确认独立数据包,待核验,项目条款,Open X-Embodiment,RoboSet (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0；https://arxiv.org/abs/2301.07615；https://robopen.github.io/,A,原64项深读台账,,2026-09-02,6,新近/小众,286.5,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,3,https://robopen.github.io/,https://www.semanticscholar.org/paper/1fb535fa15fddbebacb08fcf149b056f57f3f892
R0185,robodojo,RoboDojo,2026,2022—2026主窗口,Benchmark/任务库,任务与评测为主,false,false,仿真+真实标准化评测,通用机器人操作平台,非full-body,,,42仿真任务+18真实任务；通用操作策略评测,,,部分开放/分散获取,项目、远程真实评测与排行榜公开,部分,未核验,,RoboDojo (2026),https://arxiv.org/abs/2607.04434,https://arxiv.org/abs/2607.04434；http://robodojo-benchmark.com/,A,2026年7—8月arXiv完整增量审计,,2026-09-02,10,成长中,239.8,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,http://robodojo-benchmark.com/,https://www.semanticscholar.org/paper/697fee3831e3bebd5052c607383bd42a0b50e9dd
R0103,partinstruct,PartInstruct,2025,2022—2026主窗口,独立数据集,机器人策略/感知上游,true,false,细粒度部件指令与操作任务,机械臂,非full-body,,,部件级指令理解与精细操作,,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,PartInstruct (2025),https://arxiv.org/abs/2505.21652,https://arxiv.org/abs/2505.21652,B,arXiv第四轮查漏,,2026-09-02,9,新近/小众,230.3,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/3651946d92fd072af965d070072870448fd611f9
R0162,teleopbench,TeleOpBench,2025,2022—2026主窗口,Benchmark/任务库,可直接用于机器人策略训练,false,true,仿真,双臂灵巧操作,非full-body,,,双臂灵巧遥操作评测,,,可直接下载,代码/benchmark按项目开放,是,未核验,,TeleOpBench (2025),https://arxiv.org/abs/2505.12748,https://arxiv.org/abs/2505.12748；https://github.com/cyjdlhy/TeleOpBench,A,OpenAlex精确题名检索,,2026-09-02,5,新近/小众,179.2,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://github.com/cyjdlhy/TeleOpBench,https://www.semanticscholar.org/paper/04a8f0bc333d7883e8559d1d8c2b9f2126b4cbd0
R0191,tactidex,TactiDex,2026,2022—2026主窗口,Benchmark/任务库,任务与评测为主,false,false,真实机器人,单/双灵巧手,非full-body,,,接触级人形化灵巧操作,全手触觉;运动学;物体状态;视觉;力;动作,预印本数据格式,仅代码/论文,论文与官方项目/代码入口已核验；未确认独立数据包,待核验,未核验,,TactiDex (2026),https://arxiv.org/abs/2607.09190,https://arxiv.org/abs/2607.09190；https://tactidex.github.io/,A,原64项深读台账,,2026-09-02,3,新近/小众,138.6,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://tactidex.github.io/,https://www.semanticscholar.org/paper/e571cd51fb7695f40b9dcddb4b1a69a043fb6ac7
R0099,interndata-a1,InternData-A1,2025,2022—2026主窗口,独立数据集,可直接用于机器人策略训练,true,true,未统一披露,未统一披露,非full-body,7433,630000,18技能、70任务、227场景,synthetic+real;视觉;状态;动作,LeRobot 2.1/3.0,需申请/注册,需同意社区许可后下载,入口已验证,CC BY-NC-SA 4.0,,InternData-A1 (2025),https://huggingface.co/datasets/InternRobotics/InternData-A1,https://huggingface.co/datasets/InternRobotics/InternData-A1,A,Hugging Face机构数据卡,,2026-09-02,0,新近/小众,111.1,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,1,https://huggingface.co/datasets/InternRobotics/InternData-A1,
R0076,vima,VIMA,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,660103,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,VIMA (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,107.2,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0125,hy-embodied-0-5-vla-data,Hy-Embodied-0.5 VLA Data,2026,2022—2026主窗口,独立数据集,可直接用于机器人策略训练,true,true,UMI式真实人类示范,未统一披露,非full-body,2200,254000,22分表，多任务双臂操作,,LeRobot/Lance/Parquet,部分开放/分散获取,论文、项目与数据托管入口已核验；具体分包与许可见项目页,待核验,CC BY 4.0,,Hy-Embodied-0.5 VLA Data (2026),https://huggingface.co/datasets/tencent/Hy-Embodied-0.5-VLA-Data,https://huggingface.co/datasets/tencent/Hy-Embodied-0.5-VLA-Data,A,Hugging Face机构数据卡,,2026-09-02,0,新近/小众,102.9,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,1,https://huggingface.co/datasets/tencent/Hy-Embodied-0.5-VLA-Data,
R0121,graspit,GraspIT,2026,2022—2026主窗口,独立数据集,机器人感知/抓取训练数据,true,false,Isaac Sim物理验证+真实回投,Franka并行仿真/真实场景,非full-body,,316000,6-DoF抓取位姿生成与Sim2Real,RGB-D;实例掩码;物体位姿;物理属性;抓取评分,,部分开放/分散获取,工具开源；数据下载与许可待核验,部分,未核验,,GraspIT (2026),https://arxiv.org/abs/2607.05869,https://arxiv.org/abs/2607.05869,A,2026年7—8月arXiv完整增量审计,,2026-09-02,0,新近/小众,101.3,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,https://www.semanticscholar.org/paper/46166f062281284ac067787dc2e1239da68eed78
R0250,interndata-n1,InternData-N1,2025,2022—2026主窗口,聚合/混合/内部数据,聚合导航训练数据,false,false,未统一披露,未统一披露,非full-body,,240000,VLN-CE/VLN-PE/VLN-N1，3000+场景,,LeRobot 2.1,需申请/注册,需同意社区许可后下载,入口已验证,CC BY-NC-SA 4.0,,InternData-N1 (2025),https://huggingface.co/datasets/InternRobotics/InternData-N1,https://huggingface.co/datasets/InternRobotics/InternData-N1,A,Hugging Face机构数据卡,,2026-09-02,0,新近/小众,99.1,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,1,https://huggingface.co/datasets/InternRobotics/InternData-N1,
R0063,spoc,SPOC,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,233000,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,SPOC (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,98.9,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0256,open-h-embodiment,Open-H-Embodiment,2026,2022—2026主窗口,聚合/混合/内部数据,医疗机器人聚合训练数据,false,false,真实+仿真医疗机器人汇聚,未统一披露,非full-body,750,120000,外科与超声多本体,,LeRobot 2.1,部分开放/分散获取,论文、项目与数据托管入口已核验；具体分包与许可见项目页,待核验,CC BY 4.0,,Open-H-Embodiment (2026),https://huggingface.co/datasets/nvidia/PhysicalAI-Robotics-Open-H-Embodiment,https://huggingface.co/datasets/nvidia/PhysicalAI-Robotics-Open-H-Embodiment,A,Hugging Face机构数据卡,,2026-09-02,0,新近/小众,96.1,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,1,https://huggingface.co/datasets/nvidia/PhysicalAI-Robotics-Open-H-Embodiment,
